8800002	2290079	1	1	20000
8800002	2290084	1	1	20000
8800002	2290094	1	1	20000
8800002	2290110	1	1	20000
8800002	2290115	1	1	20000
8800002	2388023	1	4	24000
8800002	4001083	1	1	999999
8800002	4006000	1	1	7000
8800002	4006001	1	1	7000
8800002	4032133	1	1	420000
8810018	0	40000	50000	400000
8810018	1122000	1	1	151200
8810018	1302056	1	1	151200
8810018	1302059	1	1	151200
8810018	1312030	1	1	151200
8810018	1312031	1	1	151200
8810018	1322045	1	1	151200
8810018	1322052	1	1	151200
8810018	1332049	1	1	108000
8810018	1332050	1	1	108000
8810018	1332051	1	1	108000
8810018	1332052	1	1	108000
8810018	1372010	1	1	151200
8810018	1372032	1	1	151200
8810018	1382035	1	1	151200
8810018	1382036	1	1	151200
8810018	1402035	1	1	151200
8810018	1402036	1	1	151200
8810018	1412021	1	1	151200
8810018	1412026	1	1	151200
8810018	1422027	1	1	151200
8810018	1422028	1	1	151200
8810018	1432030	1	1	108000
8810018	1432038	1	1	108000
8810018	1442044	1	1	151200
8810018	1442045	1	1	151200
8810018	1452019	1	1	108000
8810018	1452020	1	1	108000
8810018	1452021	1	1	108000
8810018	1452044	1	1	108000
8810018	1462015	1	1	108000
8810018	1462016	1	1	108000
8810018	1462017	1	1	108000
8810018	1462039	1	1	108000
8810018	1472051	1	1	108000
8810018	1472052	1	1	108000
8810018	1472053	1	1	108000
8810018	1482012	1	1	108000
8810018	1482013	1	1	108000
8810018	1492012	1	1	108000
8810018	1492013	1	1	108000
8810018	2000004	1	1	800000
8810018	2000005	1	1	800000
8810018	2000006	1	1	800000
8810018	2020013	1	1	800000
8810018	2020015	1	1	800000
8810018	2040317	1	1	64800
8810018	2040418	1	1	64800
8810018	2040421	1	1	64800
8810018	2040512	1	1	64800
8810018	2040515	1	1	64800
8810018	2040625	1	1	64800
8810018	2049000	1	1	32400
8810018	2049100	1	1	64800
8810018	2290017	1	1	25000
8810018	2290021	1	1	25000
8810018	2290023	1	1	25000
8810018	2290041	1	1	25000
8810018	2290047	1	1	25000
8810018	2290049	1	1	25000
8810018	2290065	1	1	25000
8810018	2290075	1	1	25000
8810018	2290085	1	1	25000
8810018	2290095	1	1	25000
8810018	2290096	1	1	25000
8810018	2290111	1	1	25000
8810018	2290116	1	1	25000
8810018	2290125	1	1	25000
8810018	2290133	1	1	75000
8810018	2290137	1	1	75000
8810018	2290139	1	1	75000
8810018	2388024	1	1	24000
8810018	4001094	1	1	999999
8820000	0	40000	50000	400000
8820000	1002776	1	1	40000
8820000	1002777	1	1	40000
8820000	1002778	1	1	40000
8820000	1002779	1	1	40000
8820000	1002780	1	1	40000
8820000	1002790	1	1	40000
8820000	1002791	1	1	40000
8820000	1002792	1	1	40000
8820000	1002793	1	1	40000
8820000	1002794	1	1	40000
8820000	1032031	1	1	40000
8820000	1052155	1	1	40000
8820000	1052156	1	1	40000
8820000	1052157	1	1	40000
8820000	1052158	1	1	40000
8820000	1052159	1	1	40000
8820000	1052160	1	1	40000
8820000	1052161	1	1	40000
8820000	1052162	1	1	40000
8820000	1052163	1	1	40000
8820000	1052164	1	1	40000
8820000	1072355	1	1	40000
8820000	1072356	1	1	40000
8820000	1072357	1	1	40000
8820000	1072358	1	1	40000
8820000	1072359	1	1	40000
8820000	1072361	1	1	40000
8820000	1072362	1	1	40000
8820000	1072363	1	1	40000
8820000	1072364	1	1	40000
8820000	1072365	1	1	40000
8820000	1082234	1	1	40000
8820000	1082235	1	1	40000
8820000	1082236	1	1	40000
8820000	1082237	1	1	40000
8820000	1082238	1	1	40000
8820000	1082239	1	1	40000
8820000	1082240	1	1	40000
8820000	1082241	1	1	40000
8820000	1082242	1	1	40000
8820000	1082243	1	1	40000
8820000	1092057	1	1	40000
8820000	1092058	1	1	40000
8820000	1092059	1	1	40000
8820000	1102172	1	1	40000
8820000	1122011	1	1	40000
8820000	1122012	1	1	40000
8820000	1302081	1	1	40000
8820000	1302086	1	1	40000
8820000	1312037	1	1	40000
8820000	1312038	1	1	40000
8820000	1322060	1	1	40000
8820000	1322061	1	1	40000
8820000	1332073	1	1	40000
8820000	1332074	1	1	40000
8820000	1332075	1	1	40000
8820000	1332076	1	1	40000
8820000	1372044	1	1	40000
8820000	1372045	1	1	40000
8820000	1382057	1	1	40000
8820000	1382059	1	1	40000
8820000	1402046	1	1	40000
8820000	1402047	1	1	40000
8820000	1412033	1	1	40000
8820000	1412034	1	1	40000
8820000	1422037	1	1	40000
8820000	1422038	1	1	40000
8820000	1432047	1	1	40000
8820000	1432049	1	1	40000
8820000	1442063	1	1	40000
8820000	1442067	1	1	40000
8820000	1452057	1	1	40000
8820000	1452059	1	1	40000
8820000	1462050	1	1	40000
8820000	1462051	1	1	40000
8820000	1472068	1	1	40000
8820000	1472071	1	1	40000
8820000	1482023	1	1	40000
8820000	1482024	1	1	40000
8820000	1492023	1	1	40000
8820000	1492025	1	1	40000
8820000	2000004	1	4	40000
8820000	2000005	1	4	40000
8820000	2020015	1	4	3000
8820000	2290010	1	1	30000
8820000	2290022	1	1	30000
8820000	2290040	1	1	30000
8820000	2290046	1	1	30000
8820000	2290048	1	1	30000
8820000	2290052	1	1	30000
8820000	2290084	1	1	30000
8820000	2290090	1	1	30000
8820000	2290106	1	1	30000
8820000	2290119	1	1	30000
8820000	2388043	1	1	24000
8820000	4021010	1	1	40000
8820001	0	40000	50000	400000
8820001	1002776	1	1	40000
8820001	1002777	1	1	40000
8820001	1002778	1	1	40000
8820001	1002779	1	1	40000
8820001	1002780	1	1	40000
8820001	1002790	1	1	40000
8820001	1002791	1	1	40000
8820001	1002792	1	1	40000
8820001	1002793	1	1	40000
8820001	1002794	1	1	40000
8820001	1002971	3	5	80000
8820001	1032031	1	1	40000
8820001	1052155	1	1	40000
8820001	1052156	1	1	40000
8820001	1052157	1	1	40000
8820001	1052158	1	1	40000
8820001	1052159	1	1	40000
8820001	1052160	1	1	40000
8820001	1052161	1	1	40000
8820001	1052162	1	1	40000
8820001	1052163	1	1	40000
8820001	1052164	1	1	40000
8820001	1052202	3	5	80000
8820001	1072355	1	1	40000
8820001	1072356	1	1	40000
8820001	1072357	1	1	40000
8820001	1072358	1	1	40000
8820001	1072359	1	1	40000
8820001	1072361	1	1	40000
8820001	1072362	1	1	40000
8820001	1072363	1	1	40000
8820001	1072364	1	1	40000
8820001	1072365	1	1	40000
8820001	1082234	1	1	40000
8820001	1082235	1	1	40000
8820001	1082236	1	1	40000
8820001	1082237	1	1	40000
8820001	1082238	1	1	40000
8820001	1082239	1	1	40000
8820001	1082240	1	1	40000
8820001	1082241	1	1	40000
8820001	1082242	1	1	40000
8820001	1082243	1	1	40000
8820001	1092057	1	1	40000
8820001	1092058	1	1	40000
8820001	1092059	1	1	40000
8820001	1102172	1	1	40000
8820001	1122011	1	1	40000
8820001	1122012	1	1	40000
8820001	1302081	1	1	40000
8820001	1302086	1	1	40000
8820001	1312037	1	1	40000
8820001	1312038	1	1	40000
8820001	1322060	1	1	40000
8820001	1322061	1	1	40000
8820001	1332073	1	1	40000
8820001	1332074	1	1	40000
8820001	1332075	1	1	40000
8820001	1332076	1	1	40000
8820001	1372044	1	1	40000
8820001	1372045	1	1	40000
8820001	1382057	1	1	40000
8820001	1382059	1	1	40000
8820001	1402046	1	1	40000
8820001	1402047	1	1	40000
8820001	1412033	1	1	40000
8820001	1412034	1	1	40000
8820001	1422037	1	1	40000
8820001	1422038	1	1	40000
8820001	1432047	1	1	40000
8820001	1432049	1	1	40000
8820001	1442063	1	1	40000
8820001	1442067	1	1	40000
8820001	1452057	1	1	40000
8820001	1452059	1	1	40000
8820001	1462050	1	1	40000
8820001	1462051	1	1	40000
8820001	1472068	1	1	40000
8820001	1472071	1	1	40000
8820001	1482023	1	1	40000
8820001	1482024	1	1	40000
8820001	1492023	1	1	40000
8820001	1492025	1	1	40000
8820001	2000004	1	4	40000
8820001	2000005	1	4	40000
8820001	2020015	1	4	3000
8820001	2290010	1	1	30000
8820001	2290022	1	1	30000
8820001	2290040	1	1	30000
8820001	2290046	1	1	30000
8820001	2290048	1	1	30000
8820001	2290052	1	1	30000
8820001	2290084	1	1	30000
8820001	2290090	1	1	30000
8820001	2290106	1	1	30000
8820001	2290119	1	1	30000
8820001	2388043	1	1	24000
8820001	4021010	1	1	40000
8830000	0	2400	11620	400000
8830000	1072376	1	1	8000
8830000	1302112	1	1	7000
8830000	1302113	1	1	7000
8830000	1312042	1	1	7000
8830000	1312043	1	1	7000
8830000	1322068	1	1	7000
8830000	1322069	1	1	7000
8830000	1332084	1	1	5000
8830000	1332085	1	1	5000
8830000	1332086	1	1	5000
8830000	1332087	1	1	5000
8830000	1372050	1	1	7000
8830000	1382066	1	1	7000
8830000	1382067	1	1	7000
8830000	1382068	1	1	7000
8830000	1402056	1	1	7000
8830000	1402057	1	1	7000
8830000	1402058	1	1	7000
8830000	1402059	1	1	7000
8830000	1402062	1	1	7000
8830000	1412038	1	1	7000
8830000	1412039	1	1	7000
8830000	1422042	1	1	7000
8830000	1422043	1	1	7000
8830000	1432054	1	1	5000
8830000	1432055	1	1	5000
8830000	1442074	1	1	7000
8830000	1442075	1	1	7000
8830000	1442078	1	1	7000
8830000	1452066	1	1	5000
8830000	1452067	1	1	5000
8830000	1452068	1	1	5000
8830000	1452069	1	1	5000
8830000	1452070	1	1	5000
8830000	1452071	1	1	5000
8830000	1462059	1	1	5000
8830000	1462060	1	1	5000
8830000	1462061	1	1	5000
8830000	1462062	1	1	5000
8830000	1462063	1	1	5000
8830000	1472083	1	1	5000
8830000	1472084	1	1	5000
8830000	1472086	1	1	5000
8830000	1482031	1	1	5000
8830000	1482032	1	1	5000
8830000	1492035	1	1	5000
8830000	1492036	1	1	5000
8830000	1492037	1	1	5000
8830000	2000002	1	1	200000
8830000	2000004	1	1	999999
8830000	2000005	1	1	999999
8830000	2000006	1	1	999999
8830000	2001000	1	1	200000
8830000	2001002	1	1	200000
8830000	2020000	1	1	200000
8830000	2020001	1	1	200000
8830000	2020003	1	1	200000
8830000	2020005	1	1	200000
8830000	2020006	1	1	200000
8830000	2020007	1	1	200000
8830000	2020009	1	1	200000
8830000	2020010	1	1	200000
8830000	2020012	1	1	200000
8830000	2020013	1	1	999999
8830000	2020014	1	1	200000
8830000	2020015	1	1	999999
8830000	2022000	1	1	200000
8830000	2030000	1	1	200000
8830000	2040739	1	1	3000
8830000	2049000	1	1	1287
8830000	2049100	1	1	3000
8830000	2050004	1	1	500000
8830000	2330005	1	1	5000
8830000	2388055	1	1	24000
8830000	4001261	1	1	600000
8830007	0	2400	11620	400000
8830007	1072376	1	1	6000
8830007	1302112	1	1	4000
8830007	1302113	1	1	4000
8830007	1312042	1	1	4000
8830007	1312043	1	1	4000
8830007	1322068	1	1	4000
8830007	1322069	1	1	4000
8830007	1332084	1	1	3000
8830007	1332085	1	1	3000
8830007	1332086	1	1	3000
8830007	1332087	1	1	3000
8830007	1372050	1	1	4000
8830007	1382066	1	1	4000
8830007	1382067	1	1	4000
8830007	1382068	1	1	5000
8830007	1402056	1	1	4000
8830007	1402057	1	1	4000
8830007	1402058	1	1	4000
8830007	1402059	1	1	4000
8830007	1402062	1	1	5000
8830007	1412038	1	1	4000
8830007	1412039	1	1	4000
8830007	1422042	1	1	4000
8830007	1422043	1	1	4000
8830007	1432054	1	1	3000
8830007	1432055	1	1	3000
8830007	1442074	1	1	4000
8830007	1442075	1	1	4000
8830007	1442078	1	1	5000
8830007	1452066	1	1	3000
8830007	1452067	1	1	3000
8830007	1452068	1	1	3000
8830007	1452069	1	1	3000
8830007	1452070	1	1	3000
8830007	1452071	1	1	3000
8830007	1462059	1	1	3000
8830007	1462060	1	1	3000
8830007	1462061	1	1	3000
8830007	1462062	1	1	3000
8830007	1462063	1	1	3000
8830007	1472083	1	1	3000
8830007	1472084	1	1	3000
8830007	1472086	1	1	3000
8830007	1482031	1	1	3000
8830007	1482032	1	1	3000
8830007	1492035	1	1	3000
8830007	1492036	1	1	3000
8830007	1492037	1	1	3000
8830007	2000002	1	1	100000
8830007	2000004	1	1	999999
8830007	2000005	1	1	999999
8830007	2000006	1	1	999999
8830007	2001000	1	1	100000
8830007	2001002	1	1	100000
8830007	2020000	1	1	100000
8830007	2020001	1	1	100000
8830007	2020003	1	1	100000
8830007	2020005	1	1	100000
8830007	2020006	1	1	100000
8830007	2020007	1	1	100000
8830007	2020009	1	1	100000
8830007	2020010	1	1	100000
8830007	2020012	1	1	100000
8830007	2020013	1	1	999999
8830007	2020014	1	1	100000
8830007	2020015	1	1	999999
8830007	2022000	1	1	100000
8830007	2030000	1	1	100000
8830007	2040739	1	1	2000
8830007	2049000	1	1	1000
8830007	2049100	1	1	2000
8830007	2050004	1	1	300000
8830007	2330005	1	1	3000
8830007	2388055	1	1	24000
8830007	4001261	1	1	400000
8840000	1003172	1	1	80000
8840000	1003173	1	1	80000
8840000	1003174	1	1	80000
8840000	1003175	1	1	80000
8840000	1003176	1	1	80000
8840000	1052314	1	1	50000
8840000	1052315	1	1	50000
8840000	1052316	1	1	50000
8840000	1052317	1	1	50000
8840000	1052318	1	1	50000
8840000	1072485	1	1	60000
8840000	1072487	1	1	60000
8840000	1072488	1	1	60000
8840000	1072489	1	1	60000
8840000	1082295	1	1	60000
8840000	1082296	1	1	60000
8840000	1082297	1	1	60000
8840000	1082298	1	1	60000
8840000	1082299	1	1	60000
8840000	1102275	1	1	60000
8840000	1102276	1	1	60000
8840000	1102277	1	1	60000
8840000	1102278	1	1	60000
8840000	1102279	1	1	60000
8840000	4031138	3	8	800000
8840001	4031138	1	3	600000
8850000	4031138	1	3	500000
8850001	4031138	1	3	500000
8850002	4031138	1	3	500000
8850003	4031138	1	3	500000
8850004	4031138	1	3	500000
8850005	4031138	1	3	500000
8850006	4031138	1	3	500000
8850007	4031138	1	3	500000
8850008	4031138	1	3	500000
8850009	4031138	1	3	500000
8850011	37440	1	1	120000
8850011	37441	1	1	120000
8850011	37442	1	1	120000
8850011	37443	1	1	120000
8850011	37444	1	1	120000
8850011	37445	1	1	120000
8850011	37446	1	1	120000
8850011	37447	1	1	120000
8850011	1003159	1	1	120000
8850011	1003160	1	1	30000
8850011	1004532	1	1	120000
8850011	1005244	1	1	120000
8850011	1051077	1	1	120000
8850011	1051078	1	1	120000
8850011	1051079	1	1	120000
8850011	1051080	1	1	120000
8850011	1051573	1	1	120000
8850011	1052304	1	1	120000
8850011	1052305	1	1	30000
8850011	1052738	1	1	120000
8850011	1071120	1	1	120000
8850011	1072476	1	1	120000
8850011	1072477	1	1	30000
8850011	1082290	1	1	120000
8850011	1082291	1	1	30000
8850011	1142647	1	1	120000
8850011	1142906	1	1	120000
8850011	1332127	1	1	120000
8850011	1332128	1	1	30000
8850011	1372081	1	1	120000
8850011	1372082	1	1	30000
8850011	1402092	1	1	120000
8850011	1402093	1	1	30000
8850011	1432082	1	1	120000
8850011	1432083	1	1	30000
8850011	1452108	1	1	120000
8850011	1452109	1	1	30000
8850011	1462095	1	1	120000
8850011	1462096	1	1	30000
8850011	1472119	1	1	120000
8850011	1472120	1	1	30000
8850011	1482081	1	1	120000
8850011	1482082	1	1	30000
8850011	1492082	1	1	120000
8850011	1492083	1	1	30000
8850011	4031138	5	12	900000
9000001	4031013	1	1	700000
9000002	4031013	1	1	700000
9000100	4031013	1	1	700000
9000101	4031013	1	1	700000
9000200	4031013	1	1	700000
9000201	4031013	1	1	700000
9000300	4031013	1	1	700000
9000301	4031013	1	1	700000
9001000	4031059	1	1	999999
9001001	4031059	1	1	999999
9001002	4031059	1	1	999999
9001003	4031059	1	1	999999
9001004	4031059	1	1	999999
9001005	4031857	1	1	700000
9001006	4031856	1	1	700000
9001009	4032101	1	1	700000
9001009	4032102	1	1	700000
9001009	4032103	1	1	700000
9001009	4032104	1	1	700000
9001009	4032105	1	1	700000
9001011	4032096	1	1	700000
9001011	4032097	1	1	700000
9001011	4032098	1	1	700000
9001011	4032099	1	1	700000
9001011	4032100	1	1	700000
9001012	4032311	1	1	300000
9001013	4032339	1	1	999999
9101000	1002143	1	1	700
9101000	1041017	1	1	700
9101000	1041018	1	1	700
9101000	1041044	1	1	700
9101000	1041063	1	1	700
9101000	1060031	1	1	700
9101000	1061012	1	1	700
9101000	1061037	1	1	700
9101000	1061059	1	1	700
9101000	1072285	1	1	700
9101000	1092008	1	1	700
9101000	1302020	1	1	700
9101000	1302030	1	1	700
9101000	1322000	1	1	700
9101000	1382012	1	1	700
9101000	1412002	1	1	700
9101000	1432005	1	1	700
9101000	1442013	1	1	700
9101000	1452003	1	1	700
9101000	1452022	1	1	700
9101000	1462002	1	1	700
9101000	1482001	1	1	700
9101000	2000000	1	1	40000
9101000	2000003	1	1	40000
9101000	2040902	1	1	750
9101000	2041020	1	1	750
9101000	2043102	1	1	750
9101000	2044701	1	1	750
9101000	2048000	1	1	750
9101000	2048001	1	1	750
9101000	2048003	1	1	750
9101000	2380011	1	1	8000
9101000	4000012	1	1	200000
9101000	4010004	1	1	7000
9101000	4010005	1	1	7000
9101000	4020003	1	1	7000
9101001	1002005	1	1	700
9101001	1002158	1	1	700
9101001	1032000	1	1	700
9101001	1032004	1	1	700
9101001	1040026	1	1	700
9101001	1040044	1	1	700
9101001	1040048	1	1	700
9101001	1060018	1	1	700
9101001	1060038	1	1	700
9101001	1082062	1	1	700
9101001	1082183	1	1	700
9101001	1372003	1	1	700
9101001	1412002	1	1	700
9101001	1432003	1	1	700
9101001	1472030	1	1	700
9101001	1492003	1	1	700
9101001	2000001	1	1	40000
9101001	2000003	1	1	40000
9101001	2002000	1	1	10000
9101001	2020028	1	1	3000
9101001	2044302	1	1	750
9101001	2381016	1	1	8000
9101001	4010002	1	1	7000
9101001	4020003	1	1	7000
9101002	1002107	1	1	700
9101002	1002113	1	1	700
9101002	1040018	1	1	700
9101002	1041062	1	1	700
9101002	1050003	1	1	700
9101002	1050010	1	1	700
9101002	1061027	1	1	700
9101002	1061058	1	1	700
9101002	1072046	1	1	700
9101002	1072066	1	1	700
9101002	1082018	1	1	700
9101002	1082180	1	1	700
9101002	1412002	1	1	700
9101002	2000000	1	1	40000
9101002	2000003	1	1	40000
9101002	2040504	1	1	750
9101002	2040801	1	1	750
9101002	2040901	1	1	750
9101002	2044002	1	1	750
9101002	2044804	1	1	750
9101002	2048001	1	1	750
9101002	2381001	1	1	8000
9101002	4000195	1	1	200000
9101002	4010000	1	1	7000
9101002	4010004	1	1	7000
9101002	4020007	1	1	7000
9101002	4030012	1	1	125000
9200016	0	81	119	400000
9200016	1002144	1	1	700
9200016	1040025	1	1	700
9200016	1040074	1	1	700
9200016	1041049	1	1	700
9200016	1041084	1	1	700
9200016	1050011	1	1	700
9200016	1060063	1	1	700
9200016	1061045	1	1	700
9200016	1061083	1	1	700
9200016	1062006	1	1	700
9200016	1072132	1	1	700
9200016	1082053	1	1	700
9200016	1092008	1	1	700
9200016	1302013	1	1	700
9200016	1372000	1	1	700
9200016	1402008	1	1	700
9200016	1402010	1	1	700
9200016	1452022	1	1	700
9200016	1492004	1	1	700
9200016	2000002	1	1	40000
9200016	2000003	1	1	40000
9200016	2043201	1	1	750
9200016	2044902	1	1	750
9200016	2070002	1	1	400
9200016	2382001	1	1	8000
9200016	4000127	1	1	200000
9200016	4004004	1	1	3000
9200016	4006001	1	1	7000
9200016	4010001	1	1	7000
9200016	4020007	1	1	7000
9200016	4030009	1	1	28000
9200016	4130012	1	1	3000
9200016	4130013	1	1	3000
9200016	4130015	1	1	3000
9200019	0	203	299	400000
9200019	1002029	1	1	700
9200019	1002634	1	1	700
9200019	1032014	1	1	700
9200019	1041077	1	1	700
9200019	1041097	1	1	700
9200019	1050051	1	1	700
9200019	1050052	1	1	700
9200019	1050053	1	1	700
9200019	1050059	1	1	700
9200019	1060089	1	1	700
9200019	1061076	1	1	700
9200019	1061096	1	1	700
9200019	1072114	1	1	700
9200019	1072134	1	1	700
9200019	1072151	1	1	700
9200019	1082066	1	1	700
9200019	1082072	1	1	700
9200019	1102021	1	1	700
9200019	1412007	1	1	700
9200019	1422008	1	1	700
9200019	1472014	1	1	700
9200019	2000003	1	1	40000
9200019	2000004	1	1	40000
9200019	2020028	1	1	3000
9200019	2040901	1	1	750
9200019	2070004	1	1	400
9200019	2383040	1	1	8000
9200019	4000021	1	1	200000
9200019	4004001	1	1	3000
9200019	4006001	1	1	7000
9200019	4020000	1	1	7000
9200019	4020007	1	1	7000
9300000	4001008	1	1	999999
9300001	4001007	1	1	200000
9300002	4001008	1	1	999999
9300003	1072369	1	1	300000
9300003	2388001	1	1	24000
9300003	4001008	1	1	999999
9300005	4001022	1	1	999999
9300006	4001022	1	1	999999
9300007	4001022	1	1	999999
9300008	4001022	1	1	999999
9300010	4001022	1	1	999999
9300011	0	109	160	400000
9300011	1002099	1	1	700
9300011	1002184	1	1	700
9300011	1032002	1	1	700
9300011	1040029	1	1	700
9300011	1041066	1	1	700
9300011	1051033	1	1	700
9300011	1061061	1	1	700
9300011	1072119	1	1	700
9300011	1082064	1	1	700
9300011	1082075	1	1	700
9300011	1432012	1	1	700
9300011	1492005	1	1	700
9300011	2000002	1	1	40000
9300011	2000003	1	1	40000
9300011	2041043	1	1	750
9300011	2060000	51	64	10000
9300011	2061000	51	64	10000
9300011	2330001	1	1	400
9300011	2382038	1	1	8000
9300011	4000003	1	1	200000
9300011	4000018	1	1	200000
9300011	4004001	1	1	3000
9300011	4020003	1	1	7000
9300011	4030009	1	1	28000
9300011	4031130	1	1	10000
9300011	4130008	1	1	3000
9300012	2388004	1	1	24000
9300012	4001023	1	1	999999
9300014	4001022	1	1	999999
9300018	4031802	1	1	999999
9300019	4001026	1	1	999999
9300022	4001027	1	1	999999
9300023	4001028	1	1	999999
9300024	4001035	1	1	999999
9300025	4001036	1	1	999999
9300027	4001035	1	1	999999
9300028	2280015	1	1	30000
9300028	2290026	1	1	10000
9300028	2290064	1	1	10000
9300028	2290075	1	1	10000
9300028	2290093	1	1	10000
9300028	2290111	1	1	10000
9300028	2388021	1	1	24000
9300028	4001024	1	1	999999
9300033	4001035	1	1	999999
9300039	2388012	1	1	24000
9300039	4001054	1	1	600000
9300040	4001074	1	1	999999
9300041	4001052	1	1	999999
9300042	4001052	1	1	999999
9300043	4001052	1	1	999999
9300045	4001050	1	1	999999
9300046	4001050	1	1	999999
9300047	4001050	1	1	999999
9300048	4001053	1	1	999999
9300049	4001074	1	1	999999
9300058	0	38	55	400000
9300058	1002008	1	1	700
9300058	1002610	1	1	700
9300058	1040034	1	1	700
9300058	1041012	1	1	700
9300058	1041014	1	1	700
9300058	1062002	1	1	700
9300058	1402018	1	1	700
9300058	1422000	1	1	700
9300058	1472000	1	1	700
9300058	2000000	1	1	40000
9300058	2040702	1	1	750
9300058	2041021	1	1	750
9300058	2380006	1	1	8000
9300058	4000021	1	1	200000
9300058	4010006	1	1	7000
9300058	4020006	1	1	7000
9300058	4030011	1	1	77000
9300058	4030012	1	1	125000
9300058	4032130	1	1	10000
9300059	0	42	61	400000
9300059	1032003	1	1	700
9300059	1040011	1	1	700
9300059	1040014	1	1	700
9300059	1041012	1	1	700
9300059	1052098	1	1	700
9300059	1060024	1	1	700
9300059	1061028	1	1	700
9300059	1072285	1	1	700
9300059	1462014	1	1	700
9300059	1492000	1	1	700
9300059	2000000	1	1	40000
9300059	2040902	1	1	750
9300059	2380009	1	1	8000
9300059	4000021	1	1	200000
9300059	4001342	1	1	70000
9300059	4001343	1	1	70000
9300059	4003004	1	1	70000
9300059	4010002	1	1	7000
9300059	4020001	1	1	7000
9300059	4030012	1	1	125000
9300060	0	120	177	400000
9300060	1002151	1	1	700
9300060	1002179	1	1	700
9300060	1050051	1	1	700
9300060	1050052	1	1	700
9300060	1051034	1	1	700
9300060	1072114	1	1	700
9300060	1072121	1	1	700
9300060	1082076	1	1	700
9300060	1092014	1	1	700
9300060	1312006	1	1	700
9300060	1322017	1	1	700
9300060	1332001	1	1	700
9300060	1442001	1	1	700
9300060	1472009	1	1	700
9300060	1472019	1	1	700
9300060	2000002	1	1	40000
9300060	2000003	1	1	40000
9300060	2000004	1	1	40000
9300060	2060000	54	68	10000
9300060	2061000	54	68	10000
9300060	2382053	1	1	8000
9300060	4010001	1	1	7000
9300060	4010003	1	1	7000
9300060	4020005	1	1	7000
9300061	4001101	1	1	999999
9300065	4001080	1	1	40000
9300065	4001081	1	1	40000
9300065	4031461	1	1	30000
9300066	4001087	1	1	999999
9300066	4031461	1	1	30000
9300067	4001088	1	1	999999
9300067	4031461	1	1	30000
9300068	4001081	1	1	40000
9300068	4001082	1	1	40000
9300068	4031461	1	1	30000
9300069	4001089	1	1	999999
9300069	4031461	1	1	30000
9300070	4001080	1	1	40000
9300070	4001082	1	1	40000
9300070	4031461	1	1	30000
9300071	4001090	1	1	999999
9300071	4031461	1	1	30000
9300072	4001080	1	1	40000
9300072	4001081	1	1	40000
9300072	4031461	1	1	30000
9300073	4001091	1	1	999999
9300073	4031461	1	1	30000
9300074	4001081	1	1	40000
9300074	4001082	1	1	40000
9300074	4031461	1	1	30000
9300075	4001092	1	1	999999
9300075	4031461	1	1	30000
9300076	4001080	1	1	40000
9300076	4001082	1	1	40000
9300076	4031461	1	1	30000
9300077	4001093	1	1	999999
9300077	4031461	1	1	30000
9300078	0	800	1162	400000
9300078	4001080	1	1	40000
9300078	4001081	1	1	40000
9300078	4001082	1	1	40000
9300078	4031461	1	1	30000
